Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
104,'372,Ireland,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.3,E,,
104,'372,Ireland,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.52,E,,,,,,,0.46,E,,
104,'372,Ireland,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.29,E,,,,,,,0.22,E,,
104,'372,Ireland,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.58,E,,,,,,,0.56,E,,
104,'372,Ireland,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.65,E,,
104,'372,Ireland,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.06,E,,,,,,,0.06,E,,
104,'372,Ireland,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,2.3,E,1.4,E,1.6,E,1.2,E,1.1,E,1,E
104,'372,Ireland,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.1,E,0.1,E,0.1,E,0.1,E,0.1,E,<0.1,E
105,'376,Israel,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.51,E,2.58,E,2.6,E,2.61,E,2.75,E,3.02,E
105,'376,Israel,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.34,E,,,,,,,0.41,E,,
105,'376,Israel,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.84,E,,,,,,,0.71,E,,
105,'376,Israel,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.22,E,,,,,,,0.27,E,,
105,'376,Israel,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.57,E,,
105,'376,Israel,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.56,E,,,,,,,0.71,E,,
105,'376,Israel,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.07,E,,,,,,,0.08,E,,
105,'376,Israel,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,19.2,E,18.2,E,19.5,E,19,E,18,E,16.5,E
105,'376,Israel,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1.6,E,1.5,E,1.7,E,1.7,E,1.6,E,1.5,E
106,'380,Italy,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.74,E,2.83,E,3.01,E,3.09,E,3.19,E,3.61,E
106,'380,Italy,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.22,E,,,,,,,0.32,E,,
106,'380,Italy,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.78,E,,,,,,,0.75,E,,
106,'380,Italy,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.27,E,,,,,,,0.32,E,,
106,'380,Italy,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.75,E,,,,,,,0.81,E,,
106,'380,Italy,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.81,E,,,,,,,0.93,E,,
106,'380,Italy,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.06,E,,,,,,,0.07,E,,
106,'380,Italy,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,10.3,E,10,E,8.6,E,9.1,E,7.7,E,6.9,E
106,'380,Italy,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,6.2,E,6,E,5.1,E,5.4,E,4.6,E,4.1,E
109,'388,Jamaica,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,4.94,E,5.08,E,5.29,E,5.52,E,5.82,E,6.42,E
109,'388,Jamaica,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.68,E,,,,,,,0.53,E,,
109,'388,Jamaica,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.14,E,,,,,,,0.95,E,,
109,'388,Jamaica,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.45,E,,,,,,,0.64,E,,
109,'388,Jamaica,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,1.45,E,,,,,,,2,E,,
109,'388,Jamaica,7011,Cost of fruits,6226,Value,PPP dollar per person per day,2,E,,,,,,,1.47,E,,
109,'388,Jamaica,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.24,E,,,,,,,0.23,E,,
109,'388,Jamaica,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,19.2,E,17.1,E,18.2,E,23.6,E,23.1,E,22.1,E
109,'388,Jamaica,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.5,E,0.5,E,0.5,E,0.7,E,0.7,E,0.6,E
110,'392,Japan,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,5.48,E,5.65,E,5.57,E,5.8,E,5.91,E,6.54,E
110,'392,Japan,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,1.48,E,,,,,,,1.45,E,,
110,'392,Japan,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.89,E,,,,,,,1.01,E,,
110,'392,Japan,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.51,E,,,,,,,0.52,E,,
110,'392,Japan,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,1.57,E,,,,,,,1.55,E,,
110,'392,Japan,7011,Cost of fruits,6226,Value,PPP dollar per person per day,1,E,,,,,,,1.29,E,,
110,'392,Japan,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.09,E,,,,,,,0.1,E,,
110,'392,Japan,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,7.2,E,7.2,E,7.2,E,8,E,7.6,E,7.5,E
110,'392,Japan,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,9.1,E,9.1,E,9,E,10,E,9.5,E,9.3,E
112,'400,Jordan,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.94,E,2.98,E,3.01,E,3.12,E,3.22,E,3.45,E
112,'400,Jordan,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.62,E,,
112,'400,Jordan,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.29,E,,,,,,,0.93,E,,
112,'400,Jordan,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.32,E,,,,,,,0.33,E,,
112,'400,Jordan,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.6,E,,
112,'400,Jordan,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.6,E,,,,,,,0.63,E,,
112,'400,Jordan,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.12,E,,
112,'400,Jordan,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,13,E,12.9,E,12.9,E,14.4,E,13.6,E,13,E
112,'400,Jordan,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1.3,E,1.3,E,1.4,E,1.6,E,1.5,E,1.5,E
108,'398,Kazakhstan,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.12,E,2.15,E,2.24,E,2.35,E,2.52,E,2.79,E
108,'398,Kazakhstan,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.53,E,,
108,'398,Kazakhstan,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.67,E,,
108,'398,Kazakhstan,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.47,E,,,,,,,0.23,E,,
108,'398,Kazakhstan,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.34,E,,,,,,,0.3,E,,
108,'398,Kazakhstan,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.62,E,,
108,'398,Kazakhstan,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.12,E,,,,,,,0.17,E,,
108,'398,Kazakhstan,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,9.3,E,6.3,E,6.9,E,6.6,E,5.2,E,5.6,E
108,'398,Kazakhstan,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1.7,E,1.2,E,1.3,E,1.3,E,1,E,1.1,E
114,'404,Kenya,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.79,E,2.77,E,2.85,E,2.91,E,3.13,E,3.54,E
114,'404,Kenya,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.64,E,,
114,'404,Kenya,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.94,E,,,,,,,1.2,E,,
114,'404,Kenya,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.22,E,,,,,,,0.31,E,,
114,'404,Kenya,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.52,E,,,,,,,0.35,E,,
114,'404,Kenya,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.57,E,,,,,,,0.31,E,,
114,'404,Kenya,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.18,E,,,,,,,0.32,E,,
114,'404,Kenya,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,71.7,E,72,E,73.7,E,77,E,78.8,E,79.2,E
114,'404,Kenya,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,35.1,E,36,E,37.5,E,40,E,41.8,E,42.8,E
118,'414,Kuwait,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.17,E,2.21,E,2.25,E,2.34,E,2.59,E,2.89,E
118,'414,Kuwait,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.25,E,,,,,,,0.33,E,,
118,'414,Kuwait,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.02,E,,,,,,,0.45,E,,
118,'414,Kuwait,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.13,E,,
118,'414,Kuwait,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.92,E,,,,,,,0.91,E,,
118,'414,Kuwait,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.64,E,,,,,,,0.61,E,,
118,'414,Kuwait,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.15,E,,
118,'414,Kuwait,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,,O,,O,,O,,O,,O,,O
118,'414,Kuwait,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,,O,,O,,O,,O,,O,,O
113,'417,Kyrgyzstan,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.23,E,3.19,E,3.25,E,3.46,E,3.81,E,4.2,E
113,'417,Kyrgyzstan,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.68,E,,
113,'417,Kyrgyzstan,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.8,E,,,,,,,0.94,E,,
113,'417,Kyrgyzstan,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.56,E,,,,,,,0.4,E,,
113,'417,Kyrgyzstan,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.45,E,,,,,,,0.55,E,,
113,'417,Kyrgyzstan,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.47,E,,,,,,,1.02,E,,
113,'417,Kyrgyzstan,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.23,E,,
113,'417,Kyrgyzstan,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,40.9,E,34,E,31,E,41,E,36.7,E,35.9,E
113,'417,Kyrgyzstan,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,2.5,E,2.1,E,2,E,2.6,E,2.4,E,2.4,E
120,'418,Lao People's Democratic Republic,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.8,E,3.86,E,3.99,E,4.17,E,4.34,E,4.65,E
120,'418,Lao People's Democratic Republic,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.82,E,,
120,'418,Lao People's Democratic Republic,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.1,E,,,,,,,1.19,E,,
120,'418,Lao People's Democratic Republic,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.39,E,,,,,,,0.38,E,,
120,'418,Lao People's Democratic Republic,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.89,E,,,,,,,0.73,E,,
120,'418,Lao People's Democratic Republic,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,1.02,E,,
120,'418,Lao People's Democratic Republic,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.2,E,,
120,'418,Lao People's Democratic Republic,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,59.2,E,57.7,E,56.9,E,58.7,E,58,E,57.1,E
120,'418,Lao People's Democratic Republic,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,4.1,E,4.1,E,4.1,E,4.3,E,4.3,E,4.3,E
119,'428,Latvia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.04,E,3.03,E,3.19,E,3.28,E,3.35,E,3.97,E
119,'428,Latvia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.45,E,,
119,'428,Latvia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.79,E,,,,,,,0.87,E,,
119,'428,Latvia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.31,E,,,,,,,0.34,E,,
119,'428,Latvia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.92,E,,,,,,,0.8,E,,
119,'428,Latvia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.65,E,,,,,,,0.77,E,,
119,'428,Latvia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.11,E,,,,,,,0.12,E,,
119,'428,Latvia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,27.1,E,21.3,E,18.1,E,16.9,E,14.2,E,12.7,E
119,'428,Latvia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.5,E,0.4,E,0.3,E,0.3,E,0.3,E,0.2,E
122,'426,Lesotho,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.52,E,3.62,E,3.74,E,3.98,E,4.31,E,4.68,E
122,'426,Lesotho,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.46,E,,,,,,,0.57,E,,
122,'426,Lesotho,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.17,E,,,,,,,1.33,E,,
122,'426,Lesotho,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.49,E,,
122,'426,Lesotho,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.79,E,,,,,,,0.96,E,,
122,'426,Lesotho,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.84,E,,,,,,,0.64,E,,
122,'426,Lesotho,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.15,E,,,,,,,0.32,E,,
122,'426,Lesotho,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,69.9,E,71,E,72.1,E,75.9,E,76.3,E,76.3,E
122,'426,Lesotho,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1.5,E,1.6,E,1.6,E,1.7,E,1.7,E,1.8,E
123,'430,Liberia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.08,E,3.09,E,3.18,E,3.37,E,3.34,E,3.5,E
123,'430,Liberia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,1.27,E,,,,,,,0.66,E,,
123,'430,Liberia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.68,E,,,,,,,1.02,E,,
123,'430,Liberia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.23,E,,,,,,,0.25,E,,
123,'430,Liberia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.84,E,,,,,,,0.94,E,,
123,'430,Liberia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.9,E,,,,,,,0.36,E,,
123,'430,Liberia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.09,E,,,,,,,0.1,E,,
123,'430,Liberia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,64.5,E,63.9,E,66,E,69.9,E,66.3,E,64.1,E
123,'430,Liberia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,3.1,E,3.1,E,3.3,E,3.6,E,3.4,E,3.4,E
126,'440,Lithuania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.85,E,2.87,E,3.04,E,3.07,E,3.15,E,3.72,E
126,'440,Lithuania,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.37,E,,,,,,,0.42,E,,
126,'440,Lithuania,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.7,E,,,,,,,0.79,E,,
126,'440,Lithuania,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.34,E,,,,,,,0.35,E,,
126,'440,Lithuania,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.83,E,,,,,,,0.89,E,,
126,'440,Lithuania,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.62,E,,
126,'440,Lithuania,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.09,E,,,,,,,0.09,E,,
126,'440,Lithuania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,21.3,E,16.7,E,13.1,E,9,E,8.9,E,9,E
126,'440,Lithuania,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.6,E,0.5,E,0.4,E,0.3,E,0.2,E,0.2,E
256,'442,Luxembourg,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.46,E,2.59,E,2.62,E,2.62,E,2.7,E,2.99,E
256,'442,Luxembourg,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.21,E,,,,,,,0.26,E,,
256,'442,Luxembourg,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.66,E,,,,,,,0.54,E,,
256,'442,Luxembourg,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.28,E,,,,,,,0.33,E,,
256,'442,Luxembourg,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.73,E,,
256,'442,Luxembourg,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.76,E,,,,,,,0.78,E,,
256,'442,Luxembourg,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.06,E,,,,,,,0.06,E,,
256,'442,Luxembourg,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,2.6,E,2.1,E,1.2,E,0.6,E,1.9,E,1.9,E
256,'442,Luxembourg,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,<0.1,E,<0.1,E,<0.1,E,<0.1,E,<0.1,E,<0.1,E
129,'450,Madagascar,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.03,E,3.16,E,3.2,E,3.23,E,3.43,E,3.75,E
129,'450,Madagascar,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.55,E,,,,,,,0.62,E,,
129,'450,Madagascar,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.02,E,,,,,,,1.3,E,,
129,'450,Madagascar,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.36,E,,
129,'450,Madagascar,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.32,E,,,,,,,0.42,E,,
129,'450,Madagascar,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.56,E,,,,,,,0.45,E,,
129,'450,Madagascar,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.2,E,,,,,,,0.28,E,,
129,'450,Madagascar,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,92.8,E,93,E,92.7,E,93.8,E,93.6,E,93.6,E
129,'450,Madagascar,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,24.3,E,25,E,25.5,E,26.5,E,27.1,E,27.7,E
130,'454,Malawi,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.46,E,2.53,E,2.7,E,2.84,E,3.03,E,3.43,E
130,'454,Malawi,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.6,E,,
130,'454,Malawi,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.08,E,,,,,,,1.2,E,,
130,'454,Malawi,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.27,E,,
130,'454,Malawi,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.61,E,,,,,,,0.37,E,,
130,'454,Malawi,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.32,E,,
130,'454,Malawi,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.18,E,,,,,,,0.26,E,,
130,'454,Malawi,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,84.6,E,85.5,E,87.1,E,88.5,E,88.7,E,89.6,E
130,'454,Malawi,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,15.1,E,15.7,E,16.4,E,17.1,E,17.6,E,18.3,E
131,'458,Malaysia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.99,E,3.08,E,3.16,E,3.28,E,3.41,E,3.77,E
131,'458,Malaysia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.46,E,,,,,,,0.56,E,,
131,'458,Malaysia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.83,E,,,,,,,0.81,E,,
